SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY
454213,0.2778856891082046,0.656655471862621,-1798.0,180000.0,379008.0,38965.5
218501,0.6212263380626669,0.0092263855577509,-881.0,144000.0,1129500.0,33156.0
109090,0.100151820337239,0.5155501850367096,-1157.0,135000.0,343800.0,13090.5
455769,0.6940926425266661,0.5255319271101357,-1969.0,157500.0,308133.0,15885.0
279912,0.6178261467332483,0.6875580338558065,,157500.0,225000.0,22050.0
140609,0.3996756156233169,0.470531240505625,-1653.0,180000.0,640080.0,29970.0
259632,0.2985949897873972,0.6948251459462114,-2210.0,67500.0,284400.0,13963.5
456019,0.5370699579791587,0.7332693758081735,,157500.0,900000.0,50256.0
135463,,0.6984436569499082,-290.0,148500.0,90000.0,10282.5
110067,,0.4052868120293615,-1154.0,270000.0,717003.0,27913.5
186097,0.5370699579791587,0.672799093731881,-346.0,126000.0,450000.0,24543.0
336653,0.2498850627504553,0.4756661030633542,-862.0,382500.0,1201500.0,35131.5
357346,0.4866531565147181,0.5322881100234927,-541.0,99000.0,180000.0,9895.5
220542,0.8454379217710598,0.7250822121749085,-360.0,126000.0,180000.0,9000.0
413959,0.6195277080511546,0.3547951898145561,-210.0,112500.0,490495.5,27517.5
104488,0.6446794549585961,0.1122539247118019,-1864.0,166500.0,225000.0,22050.0
202022,0.6610235391308081,0.6410979232312547,-1313.0,90000.0,354276.0,10741.5
186975,0.5334816299804352,0.7407541657433255,-5347.0,225000.0,497520.0,52920.0
172329,0.4920600938649263,0.4068584541844155,-3121.0,202500.0,500211.0,26779.5
441910,,0.5993674723387377,-882.0,202500.0,790830.0,62613.0
446878,0.5656079814115492,0.5150313157175789,-1035.0,157500.0,691020.0,22419.0
171113,,0.1138876904036826,-4297.0,234000.0,868797.0,34587.0
270670,0.6801388218428291,0.4546803038199392,-10304.0,135000.0,490495.5,27517.5
368175,0.6925590674998008,0.5502311741343147,,67500.0,539100.0,25933.5
200169,0.2471909382666521,0.6467235559137112,-1570.0,112500.0,216144.0,15858.0
134171,0.1862929496555374,0.6807490594893122,-2559.0,157500.0,991944.0,29133.0
204685,,0.5338937789691217,-1049.0,180000.0,225000.0,24363.0
453597,0.2055981385493208,0.6523237108743293,-3575.0,373500.0,360000.0,18000.0
268839,0.3031463744186309,0.2937516216318453,-893.0,112500.0,1546020.0,50004.0
319144,0.0867312636469601,0.4643962169553975,-7801.0,202500.0,808650.0,26217.0
301589,0.5919766183185521,0.2311334330246087,-1450.0,67500.0,539100.0,27652.5
222440,0.6817058776720116,0.7329527598562303,-3048.0,180000.0,454500.0,19255.5
310483,0.3344541255096772,0.7180796716217563,-4216.0,360000.0,545040.0,26640.0
405519,0.622922000268356,,-244.0,122400.0,545040.0,20677.5
447019,0.3217352821966848,0.7768456795626544,-5773.0,112500.0,877500.0,37179.0
404718,0.5989262182569273,0.6887359252995087,-3737.0,202500.0,1078200.0,31653.0
408704,0.6769925032909132,0.2730199809694881,-1239.0,99000.0,521280.0,24286.5
166727,,0.1953537989258013,-887.0,67500.0,469152.0,31864.5
327052,0.5082869913916046,0.5570454825301306,-1281.0,450000.0,1540305.0,42484.5
443116,0.4329616670974407,0.6030532066517333,-2130.0,157500.0,571446.0,18562.5
427332,0.813917469762627,0.7534853070840886,,180000.0,108000.0,10651.5
225442,0.6785676886853644,0.7358191953771314,,126000.0,247275.0,17338.5
280482,0.5867400085415683,0.4909114373376433,,99000.0,272520.0,21528.0
264017,0.7165702448010511,0.560151152963347,-460.0,157500.0,640080.0,29839.5
317095,0.6496203111237195,0.591666735453655,,51750.0,286704.0,20083.5
200163,0.5298898341969072,0.5118355012101105,-2798.0,135000.0,180000.0,9000.0
298314,0.3910549766342248,0.2465215536382237,-795.0,112500.0,900000.0,26316.0
271543,0.8625103025687644,0.3680473580770498,-380.0,90000.0,1061599.5,31171.5
412187,0.7209441499436497,0.6160943601253089,-4881.0,180000.0,1350000.0,35613.0
107813,0.3723336657058204,0.6798406519491665,-1630.0,180000.0,783000.0,30604.5
454808,,0.6163012257651245,-384.0,202500.0,761949.0,46615.5
317001,0.5388627065779676,0.2865277808064187,-1191.0,157500.0,1355346.0,35752.5
326322,,0.7274818534697667,-2725.0,216000.0,393219.0,44496.0
429694,0.6263042766749393,0.7282095735560601,-884.0,180000.0,521280.0,31630.5
355016,,0.2434717158275342,-900.0,54000.0,343800.0,16155.0
111653,0.2340151665320674,0.5726475598364311,,450000.0,2013840.0,53122.5
105794,0.6940926425266661,0.1380270464882295,,112500.0,270000.0,13500.0
428766,0.5814837058057234,0.2533716311332267,-6997.0,85500.0,142632.0,17055.0
359808,0.7544061731797895,0.2587954479962963,,112500.0,1624500.0,56466.0
368668,0.520897599048938,0.4934638487523909,,81000.0,45000.0,4738.5
140015,0.7252764347002191,0.6846097892405831,-3064.0,225000.0,247275.0,19548.0
207192,0.3606125659189888,0.7333976655655193,,202500.0,254700.0,14751.0
329638,0.1455428133497032,0.5659936562921726,-1581.0,135000.0,364896.0,22050.0
159510,0.7922644738669378,0.1922379420605744,,360000.0,2013840.0,53253.0
169862,0.722392890081304,0.7211637347242567,-273.0,225000.0,533668.5,25803.0
116251,0.2778856891082046,0.5838091588946659,-2363.0,427500.0,781920.0,32998.5
325045,0.2525986978339766,0.6303729461490629,-952.0,135000.0,260568.0,28062.0
252629,0.5762088360175724,0.5691387455564032,-494.0,112500.0,444420.0,22819.5
417329,0.5406544504453575,0.495858071420867,-522.0,112500.0,675000.0,18693.0
391646,,0.5027735711515889,-1655.0,112500.0,573628.5,25267.5
200833,0.6347055309763198,0.0786415972778999,-828.0,207000.0,808650.0,26217.0
122014,0.2103502286944494,0.3001060889824583,-225.0,135000.0,490536.0,23859.0
337101,0.4014074137749511,0.0507204666212849,-2248.0,202500.0,360000.0,18000.0
236386,0.6894791426446275,0.5428336340545961,-1750.0,135000.0,673875.0,24885.0
443449,0.6879328378491735,0.5402656547889854,-218.0,175500.0,544491.0,21096.0
130164,0.3842068130556564,0.3414129470316641,-4718.0,270000.0,1125000.0,37309.5
152561,,0.6725583512746038,-802.0,135000.0,180000.0,9000.0
345577,0.4830501881366946,0.4895397717953364,-1493.0,180000.0,828000.0,24340.5
343705,0.6848276586890367,0.6292819075563262,-3575.0,157500.0,415107.0,18414.0
121823,0.3539876078507373,0.1848317663289328,,90000.0,135000.0,6750.0
293709,0.3490552510751822,0.1628200689711665,-4492.0,225000.0,273636.0,21618.0
252178,,0.6811528842305588,-2387.0,220500.0,870538.5,28899.0
171906,0.524496446363472,0.507742388787259,-3222.0,405000.0,1345500.0,39339.0
407806,0.7180328113294772,0.2414113739788373,-354.0,90000.0,436032.0,31729.5
120333,0.4920600938649263,0.6171075990340423,-7417.0,157500.0,1080000.0,31572.0
390661,0.6397075677637197,0.1235848030831728,-6933.0,54000.0,307152.0,22477.5
335268,,0.3243511720025105,-570.0,157500.0,156384.0,16551.0
345814,0.6738300778602003,0.3184278491487346,,193500.0,840951.0,33480.0
395475,0.1986200451074864,0.7465153727002523,-1499.0,211500.0,675000.0,21906.0
242339,0.5691487713619409,0.4979190083288546,-127.0,99000.0,157500.0,7875.0
145054,0.2735646775174348,0.7087630306754377,-4073.0,405000.0,1575000.0,43443.0
148712,0.6127042441012546,0.4819580309250618,-497.0,45000.0,545040.0,20677.5
194392,0.4031416766587513,0.7882634884129013,-1461.0,157500.0,532494.0,35716.5
354949,0.2678689358444539,0.6380784921701326,-737.0,540000.0,632664.0,50116.5
422736,0.7726311345553628,0.250084703965446,,157500.0,339948.0,26437.5
433763,,0.6597940573964162,-704.0,180000.0,348264.0,23274.0
392673,,0.5046868757768361,,108000.0,161730.0,13878.0
236848,0.746300213050371,0.6391534436592254,,81000.0,284400.0,9211.5
340568,0.6109913280868294,0.5990786340977005,-450.0,180000.0,270000.0,13500.0
141775,0.22009464485041,0.4514182637119217,-4836.0,270000.0,269550.0,20281.5
153651,0.5262949398096192,0.2298535073078563,-2296.0,202500.0,1125000.0,33025.5
124472,0.4525335592581747,0.57823035143553,-4249.0,126000.0,270000.0,13500.0
133066,0.6956219298394389,0.7264662151078087,-2071.0,225000.0,1711764.0,47200.5
267985,0.6690566947824041,0.6229651202897474,-443.0,202500.0,571396.5,29304.0
261516,,0.7523462391646416,-64.0,180000.0,545040.0,26640.0
275444,0.3523399726917038,0.4029592979755529,-881.0,135000.0,270000.0,14647.5
273662,0.7713615919194317,0.5133761846178218,-1912.0,112500.0,513531.0,21888.0
104606,,0.5854818755640158,,144000.0,310500.0,15853.5
416741,0.3392876999089139,0.7352619613558565,,112500.0,1178217.0,34578.0
422310,0.622922000268356,0.6571729611831422,-9353.0,211500.0,754740.0,24475.5
379278,0.6545292802242897,0.6434542859726601,-3240.0,270000.0,1473871.5,43222.5
212566,0.3392876999089139,0.5410096719233147,-4281.0,112500.0,1345500.0,36999.0
414602,,0.4868133230903791,-1932.0,135000.0,697500.0,26694.0
327960,,0.6549723000345417,-2629.0,135000.0,208512.0,23710.5
338166,,0.3708797656946228,-2245.0,67500.0,444420.0,21510.0
382836,,0.5699482771101502,,45000.0,275076.0,27337.5
150685,0.1229554179088549,0.7198073578366966,,171000.0,835605.0,24561.0
182566,0.6610235391308081,0.3981654785448065,-991.0,85500.0,143910.0,15628.5
386616,0.7295666907060153,0.5991521630982205,-3697.0,126000.0,646920.0,20997.0
222800,0.2650494299443805,0.5550049443642372,,81000.0,213948.0,17032.5
222341,0.7530673920730478,0.5531571417350791,-337.0,225000.0,765000.0,29268.0
286100,0.3807996826489149,0.3101479864283437,-2019.0,202500.0,339241.5,16627.5
114305,0.2764406945454034,0.2172989906235856,,54000.0,50940.0,5535.0
157261,0.6817058776720116,0.489512449312,-4415.0,171000.0,270000.0,13500.0
452255,0.3572932680336494,0.6229445750745948,-3029.0,382500.0,720000.0,23926.5
229775,0.746300213050371,,,112500.0,254700.0,14751.0
244436,,0.6709140696337718,-1287.0,225000.0,1350000.0,67500.0
328293,0.5154953751603267,0.6257602464687839,,67500.0,157500.0,7875.0
113655,,0.7331410467801699,-3164.0,157500.0,590337.0,26131.5
198153,0.237916079507114,0.597517722611859,,112500.0,134775.0,6066.0
231370,0.5334816299804352,0.6362939576153718,-3587.0,180000.0,959598.0,28188.0
281975,0.5779691187553125,0.6810483909445042,-2410.0,112500.0,225000.0,12694.5
172444,,0.4648803369773134,-1565.0,135000.0,1291405.5,86782.5
128150,0.4866531565147181,0.546738197936377,-297.0,112500.0,545040.0,26640.0
355220,,0.5139333920277906,-252.0,81000.0,531000.0,17257.5
233748,,0.7163322001042963,-705.0,112500.0,888840.0,29506.5
287836,0.5567274263630174,0.2631435910213423,,161550.0,127350.0,12532.5
148135,0.3556387169923543,0.6481212136153349,-2974.0,247500.0,422451.0,20677.5
416480,0.4794489811780563,0.1603317094816948,-5313.0,112500.0,733176.0,28539.0
290315,0.3409064264152384,0.5457137865549428,-105.0,180000.0,270000.0,13500.0
163179,0.2692857999073816,0.5014834078879256,-1012.0,76500.0,90000.0,5013.0
303828,,0.2596016355924837,-2315.0,135000.0,308133.0,15862.5
284425,0.3457848024695955,0.4410058680792437,-958.0,157500.0,292500.0,19674.0
228275,,0.6488340414749586,-2656.0,157500.0,168102.0,17964.0
452456,0.6674577419214722,0.5801703692640953,-1193.0,225000.0,1071355.5,45522.0
239932,0.6925590674998008,0.6564680981857541,-1576.0,112500.0,332284.5,25843.5
399380,0.1963339662134567,0.3172283304693366,-518.0,157500.0,495216.0,26995.5
204293,0.6512602186973006,0.6825996615401576,,130500.0,579195.0,23098.5
159639,0.5100895276257282,0.6637195933010297,-386.0,135000.0,1288350.0,37800.0
348089,0.5691487713619409,0.4858027061631276,-262.0,99000.0,292500.0,14355.0
114718,0.6722428897082422,0.6024982000808593,-146.0,81000.0,113760.0,6660.0
152226,,0.5935039800840594,,130500.0,384048.0,18810.0
348534,0.4938628816996244,0.7465401999353172,-1562.0,67500.0,1166724.0,34245.0
220059,0.4223696523543468,0.7156029009057023,-6896.0,180000.0,270000.0,13500.0
135047,0.3842068130556564,0.6623467244369105,-278.0,270000.0,1061599.5,31171.5
351061,0.5424451438613613,0.073657289342019,-4336.0,157500.0,945000.0,40167.0
206205,0.7910749129911773,0.4658814231638898,-115.0,90000.0,862560.0,25348.5
217412,,0.6926926698487132,-3423.0,180000.0,516069.0,22860.0
226067,0.7688075728291359,0.6424804200933121,-1930.0,112500.0,436032.0,22279.5
314002,0.7517237147741489,0.4686793668719936,-1722.0,90000.0,170640.0,8428.5
111502,0.3031463744186309,0.2164559076518886,,63000.0,99000.0,10273.5
158104,0.1766525794312139,0.5735517171537853,-5465.0,360000.0,473760.0,49878.0
269819,,0.6296542331985256,-4537.0,148500.0,545040.0,26509.5
220048,0.3927738606031339,0.5745836741434339,-3510.0,112500.0,544491.0,17563.5
378884,,0.3250704196197385,-2244.0,157500.0,746280.0,59094.0
300926,0.3944954053123993,0.5515025973288717,-223.0,135000.0,675000.0,21906.0
258204,0.7366226976503176,0.155562269038425,,157500.0,592560.0,28638.0
119760,0.7394117535524816,0.655130417751193,-2879.0,135000.0,450000.0,12001.5
256228,0.4561097392782771,0.6136398215250142,-3720.0,180000.0,239850.0,23850.0
203091,0.2896112383820055,0.6730493694041335,-5529.0,135000.0,673875.0,19831.5
317888,0.524496446363472,0.0327500188364758,-159.0,178200.0,558855.0,44284.5
187619,,0.4050180331913005,-728.0,180000.0,304933.5,24088.5
455408,0.646329897706246,0.6412488555185265,-2782.0,270000.0,1125000.0,32895.0
213951,0.4920600938649263,0.5079172865445812,-3211.0,135000.0,339241.5,16627.5
139792,0.1735274304649146,0.2966132687735776,-751.0,292500.0,225000.0,17905.5
366795,0.1161249142719599,0.1734453532769343,-2492.0,135000.0,422802.0,33534.0
334794,0.2263473957097693,0.3542247319929012,,90000.0,738171.0,39456.0
296659,0.5691487713619409,0.6894339992025385,-2674.0,121500.0,221031.0,17487.0
126501,0.8277026681625442,0.638406676110761,-365.0,112500.0,808650.0,23773.5
161088,0.6195277080511546,0.5916508859176991,-462.0,135000.0,238500.0,22428.0
183724,0.1075321758024709,0.3474863098306247,-5665.0,144000.0,675000.0,34465.5
160713,0.7700870700124128,0.2994267473042964,,54000.0,508495.5,18841.5
386104,0.511891801533151,0.5338774536097115,-1159.0,315000.0,269550.0,13761.0
351726,0.6246146584503397,0.2952509522986217,-6708.0,121500.0,252000.0,18049.5
258816,0.4812493411434029,0.5336271223660763,-1708.0,202500.0,675000.0,28597.5
183687,0.3108182544189319,0.5518054761097786,-2735.0,211500.0,656361.0,33642.0
156350,,0.2067245669110432,-818.0,45000.0,545040.0,26640.0
307341,0.3689687382528466,0.2978145601644836,,112500.0,808650.0,29839.5
354888,0.7662336700704004,0.5080484585931438,,112500.0,427500.0,20695.5
323283,0.746300213050371,0.6832057862621186,-8025.0,180000.0,1093068.0,32089.5
413068,0.633031641417419,0.7050478554773667,-460.0,450000.0,1233382.5,49045.5
439640,0.1491674613233488,0.6933904694866627,-456.0,445500.0,1800000.0,62568.0
232769,,0.6996122271037108,-1499.0,315000.0,1436850.0,46350.0
212903,0.4668640059537032,0.4459711201474584,-356.0,162000.0,685386.0,50004.0
124488,0.4740512892789932,0.7780488604332139,,180000.0,521280.0,25078.5
376853,0.6894791426446275,0.3742586456144595,,225000.0,922266.0,40752.0
379693,0.4848514754962666,0.5281212214125288,-586.0,180000.0,579942.0,38884.5
138568,0.6430255641096323,0.5035498391292499,-1037.0,225000.0,1096020.0,56092.5
274700,0.8435435389318647,0.4923378957635762,-6735.0,135000.0,945000.0,27760.5
350753,0.8667312342599449,0.6364913012802964,-1018.0,180000.0,112500.0,11943.0
443026,,0.5260880645463096,-2338.0,135000.0,1347439.5,36261.0
332696,,0.627637765261628,-1683.0,324000.0,728460.0,44694.0
149358,0.1253078784282391,0.4325387938644421,-1994.0,234000.0,308965.5,8851.5
414929,0.4135967602644276,0.5696909829120176,-7030.0,234000.0,545040.0,35617.5
339354,0.5585066276769286,0.2116295525959111,,135000.0,808650.0,23773.5
352801,,0.347025336059677,-826.0,189000.0,376920.0,20574.0
450972,0.434733248750173,0.5874759346113856,-751.0,135000.0,545040.0,26640.0
206558,0.6263042766749393,0.6709961422559503,-1114.0,202500.0,1335528.0,49621.5
227534,0.633031641417419,0.6492474767025271,-699.0,157500.0,1107612.0,47056.5
272882,0.2678689358444539,0.6284704202195868,,171000.0,810000.0,28827.0
129808,0.6863823354047934,0.1803928177536384,-1380.0,112500.0,545040.0,32584.5
238473,0.4083588531230431,0.6009417336839454,-270.0,315000.0,270000.0,20893.5
411283,0.3996756156233169,0.4786447881407869,-1490.0,67500.0,607500.0,19728.0
394052,0.8027454758994178,0.6369617045327152,,225000.0,1129500.0,31189.5
195800,0.190705947811054,0.5581513234352372,-2737.0,153000.0,696528.0,42741.0
216700,0.5549467685334323,0.5726261537573984,-1608.0,126000.0,298467.0,27747.0
215134,0.3996756156233169,0.7306523135936152,-4587.0,225000.0,1354500.0,55296.0
281496,0.8435435389318647,0.2491099128110057,-3717.0,162000.0,1236816.0,36292.5
240684,0.4241303111942548,0.76341956713559,,112500.0,571446.0,18562.5
220312,0.3360615207658242,0.4442158065558371,-482.0,360000.0,710640.0,80500.5
286032,0.4596904504249018,0.5118191097001803,-2516.0,247500.0,728460.0,44694.0
126316,,0.4675686533507484,-3566.0,99000.0,273024.0,9805.5
233498,0.0580323087789702,0.2281777941013867,,135000.0,630000.0,26689.5
104965,0.7121551551910698,0.0327306285224761,-2348.0,216000.0,542133.0,22918.5
404042,0.3656165070113335,0.6346476480747009,-2760.0,157500.0,550980.0,43659.0
311673,0.1519345490496476,0.2277544436541084,-2580.0,225000.0,540000.0,27702.0
302933,0.6380435278721609,0.7005397151310438,-6319.0,112500.0,431280.0,22180.5
200266,0.445396241560834,0.0564696725116812,-2713.0,157500.0,584766.0,28260.0
155383,0.6397075677637197,0.3635324234213037,-255.0,157500.0,1096020.0,56092.5
309153,,0.2747726079514083,,256500.0,1619775.0,60156.0
318037,0.3296550543128238,0.5551237573716922,-1353.0,157500.0,544491.0,17563.5
188364,,0.3475606872455924,-878.0,81000.0,408865.5,22311.0
360886,0.5762088360175724,0.5877355888846567,-248.0,157500.0,1125000.0,32895.0
172870,0.5919766183185521,0.6219990185374664,-1788.0,225000.0,630000.0,30307.5
412632,0.3689687382528466,0.6493022525288163,-1535.0,243000.0,255960.0,20223.0
424992,0.4436153084085652,0.3760527658761077,-1108.0,90000.0,229500.0,18261.0
225297,,0.4003053787172914,,135000.0,630747.0,18571.5
260846,0.3409064264152384,0.7248772899033472,-3064.0,247500.0,605448.0,46984.5
294650,0.4974688893052743,0.7105742677985203,-129.0,180000.0,364896.0,15457.5
376797,0.4206109640437848,0.5443527278160759,-1241.0,148500.0,1467612.0,62311.5
327033,,0.6226568956931521,-1716.0,1125000.0,360000.0,18000.0
122847,,0.3378669719867616,-652.0,135000.0,305221.5,14359.5
413747,0.4400578303966329,0.4485606284088095,-142.0,270000.0,360000.0,24187.5
412301,0.656158373001177,0.2775351728713637,-2905.0,112500.0,180000.0,9000.0
205424,0.7597121819739279,0.6095777497243934,,157500.0,1800000.0,74416.5
434033,0.7338145369642702,0.7152155582526087,-71.0,205200.0,1046142.0,30717.0
417644,0.4471785780453068,0.4938082073658594,-264.0,117000.0,491823.0,18355.5
406524,,0.2858978721410488,-581.0,135000.0,544491.0,17694.0
203005,0.5316861425197883,0.7430028572838998,,90000.0,1078200.0,31522.5
438123,0.746300213050371,0.2631435910213423,-2051.0,90000.0,521280.0,22959.0
422689,0.6363761710860439,0.7805124749459227,,315000.0,1125000.0,50314.5
408059,0.2238313174701554,0.439944153979832,-398.0,112500.0,177903.0,15349.5
135077,0.3031463744186309,0.6335872761433852,-3465.0,135000.0,675000.0,19867.5
162663,,0.7167807791963775,-1735.0,112500.0,553630.5,31914.0
162983,0.7776594425716818,0.753115497007155,-6704.0,540000.0,2013840.0,53122.5
440172,0.6075573001388961,0.6072385096655553,-1865.0,270000.0,1643755.5,45333.0
449056,0.5867400085415683,0.6023515504753699,-1386.0,270000.0,1080000.0,31707.0
404027,0.8327850252992314,0.2653117484731741,-2698.0,67500.0,630000.0,20452.5
394950,0.3672910183026313,0.7126251797929285,-6416.0,157500.0,983299.5,41791.5
164306,0.4561097392782771,0.7201027565941746,-5437.0,391500.0,1021707.0,39892.5
450147,0.0513294138546325,0.6518127059593302,-1262.0,315000.0,900000.0,46084.5
351471,0.5971924268337128,0.6144482889272188,-2637.0,157500.0,900000.0,32328.0
427571,0.3092753558842053,0.6632118059725622,-6611.0,315000.0,640080.0,29970.0
103346,0.6380435278721609,0.5888954859614988,-410.0,90000.0,213948.0,23040.0
126245,0.3556387169923543,0.6345868006863699,-800.0,270000.0,180000.0,9000.0
244934,0.6430255641096323,0.6888343636107258,-3104.0,247500.0,508495.5,21672.0
214853,0.4614823912998385,0.3635223041879569,,112500.0,135000.0,6750.0
348738,,0.6645488159442943,,112500.0,337500.0,16875.0
158442,0.8027454758994178,0.6117717408912517,-1577.0,157500.0,780363.0,33192.0
169799,0.7295666907060153,0.443222643081848,-8316.0,180000.0,834048.0,27693.0
220798,0.4776491548517548,0.3097644632753677,-1535.0,180000.0,900000.0,26446.5
167522,0.3108182544189319,0.5981328649316611,-1711.0,117450.0,545040.0,28894.5
266641,0.6642482627052363,0.6140337688378603,-3408.0,157500.0,135000.0,6889.5
336498,,0.4714138924362098,-810.0,94500.0,675000.0,34465.5
178168,0.5867400085415683,0.2931939192493478,,369000.0,956574.0,42264.0
239412,0.6863823354047934,0.3169442147365682,-264.0,67500.0,327024.0,12456.0
283918,,0.3780559400628816,-170.0,171000.0,454500.0,29173.5
451692,0.6446794549585961,0.6290676231202527,-1231.0,202500.0,583834.5,28215.0
325589,0.5849900404894085,0.5765121647405645,-2407.0,225000.0,270000.0,13500.0
130530,0.4830501881366946,0.5139006160665129,,67500.0,191880.0,19107.0
353356,0.5262949398096192,0.7348318250169911,-4833.0,382500.0,1800000.0,49500.0
430439,0.5779691187553125,0.669367231344753,-2426.0,270000.0,254700.0,27022.5
191502,0.6092756673894402,0.5976807390097286,-4674.0,108000.0,324000.0,20704.5
200813,0.5064842396679806,0.7167141856745292,-2202.0,360000.0,900000.0,45000.0
388917,0.4561097392782771,0.2887142871224305,-6821.0,148500.0,180000.0,9319.5
140473,0.7992967832109371,0.7577494166825598,,157500.0,787131.0,26145.0
271419,0.158554899794863,0.6860245601868028,,67500.0,152820.0,8662.5
405605,0.2525986978339766,0.3045339022362171,-768.0,202500.0,312768.0,17095.5
204197,0.7091891096653581,0.6183365930687974,-1242.0,315000.0,733315.5,46993.5
154465,0.3893387918468769,0.6561524113394629,-5642.0,202500.0,1483231.5,51556.5
430273,0.5656079814115492,0.5899168604342055,-140.0,90000.0,360000.0,18508.5
119158,,0.0725828261546058,-4803.0,90000.0,888840.0,32053.5
174424,0.6246146584503397,0.7229717982865411,-123.0,315000.0,1312110.0,55723.5
129627,0.7352209993926424,0.1179048135999652,-1822.0,180000.0,431280.0,23526.0
435511,0.7324033228040929,0.6874217861693647,-6261.0,126000.0,260640.0,26838.0
269023,0.3170317785834444,0.6328305256334706,-965.0,103500.0,253377.0,9909.0
231265,0.7503751495159068,0.2869079139467784,-1804.0,157500.0,550980.0,35212.5
386856,0.5673792367572691,0.3610618848535105,-5140.0,112500.0,225000.0,11250.0
300614,0.6413682574954046,0.6077599288079951,-1195.0,135000.0,618903.0,37863.0
116594,0.3185955240537633,0.7737753224727665,-321.0,225000.0,728460.0,50827.5
320994,0.5989262182569273,0.2544030738742689,,202500.0,234324.0,13581.0
224753,0.2793353208976285,0.4497779666513706,-7607.0,157500.0,675000.0,32602.5
226271,,0.7517182487935038,-813.0,315000.0,729396.0,48942.0
197941,0.5388627065779676,0.1709237860202455,-4046.0,202500.0,582768.0,31176.0
406303,0.5989262182569273,0.6394963278383454,-145.0,112500.0,509400.0,40243.5
377014,0.7209441499436497,0.6755994137316819,-426.0,112500.0,448056.0,17019.0
272261,0.5814837058057234,0.2043286775995576,,180000.0,156384.0,12231.0
258490,0.6956219298394389,0.4178904333345074,-2132.0,157500.0,270000.0,13500.0
155039,,0.6397836358998474,-1542.0,126000.0,454500.0,25375.5
198167,0.6296742509538716,0.5946535697053479,-4186.0,157500.0,553500.0,20466.0
387605,0.501075160239048,0.3384151000738029,-11409.0,112500.0,1078200.0,38331.0
241782,0.4686596550493113,0.3717731117622791,-1085.0,176998.5,1467612.0,54387.0
324504,0.7874761977281463,0.6353774808903293,-1382.0,225000.0,85320.0,6871.5
355977,0.4223696523543468,0.3294852854420254,-464.0,157500.0,225000.0,17905.5
201731,0.6894791426446275,0.6699912435603458,-5534.0,180000.0,931617.0,47695.5
165892,0.2164029605152194,0.3987944610075859,-1662.0,90000.0,269550.0,13761.0
370843,0.2067786544915716,0.4086909243042378,,157500.0,690048.0,26869.5
389906,0.7281412993111438,0.6151008213360977,,180000.0,201474.0,19755.0
378456,0.2622489709189549,0.6234170030944411,-2822.0,180000.0,229230.0,24079.5
217812,0.2458512138252296,0.5308288197600594,-826.0,225000.0,559368.0,30474.0
442097,0.746300213050371,0.5509183662618606,-1219.0,135000.0,684738.0,22216.5
151869,,0.2844046161694315,-2028.0,54000.0,227520.0,15331.5
292311,0.6817058776720116,0.5135892385112799,,180000.0,652500.0,21177.0
305822,0.6496203111237195,0.2690839146147753,-20.0,112500.0,1575000.0,43312.5
421143,0.5316861425197883,0.3075293646035381,,103500.0,314055.0,13437.0
320116,0.524496446363472,0.4523986173557773,-198.0,225000.0,1350000.0,37125.0
304349,0.4276573700350293,0.33457764349221,-3078.0,144000.0,539100.0,29245.5
188458,0.520897599048938,0.2317363281326962,,85500.0,199152.0,9711.0
439852,,0.6510678990452162,,112500.0,337500.0,16875.0
102305,,0.4264091800963965,-851.0,157500.0,497520.0,52371.0
103150,0.5902333386185574,0.1659196709840352,,112500.0,247500.0,25488.0
218556,,0.343175386742677,-443.0,90000.0,149256.0,16204.5
212620,0.7517237147741489,0.7755693510997713,-1593.0,99000.0,270000.0,13500.0
364715,0.5726825047161584,0.7132248944095707,-3397.0,157500.0,283419.0,17469.0
208007,0.3280631605201915,0.4425320138637753,-2912.0,112500.0,292500.0,18823.5
379343,0.4543210601605785,0.6087447391503361,-1011.0,112500.0,436032.0,16564.5
250893,0.501075160239048,0.7138283271618412,-1437.0,90000.0,405000.0,19008.0
166193,0.3962195720630885,0.4817287240892847,-3131.0,90000.0,700830.0,20619.0
201522,0.2896112383820055,0.2422774351089513,-298.0,90000.0,270000.0,13500.0
147084,0.6075573001388961,0.6118704167136295,-3930.0,135000.0,1123443.0,32976.0
118489,0.1986200451074864,0.3551256437854799,,135000.0,247500.0,12375.0
243315,0.6594055320683344,0.0594223167342146,-1615.0,130500.0,135000.0,6750.0
233732,,0.7095838705769949,-1707.0,450000.0,1350000.0,67500.0
239883,0.7610263695502636,0.3721869006501645,-2865.0,90000.0,180000.0,9000.0
403118,0.4632753280912678,0.6431783100055005,-114.0,180000.0,808650.0,26217.0
399310,0.0795864361598616,0.7060836201837124,-813.0,202500.0,450000.0,30204.0
255555,,0.6642855255026054,-3399.0,90000.0,545040.0,26509.5
173825,,0.7640469634761947,,45000.0,454500.0,15021.0
446889,0.6479768603302221,0.1851383760236112,-1809.0,157500.0,1129500.0,31059.0
197605,,0.6264973845393977,,67500.0,299772.0,20160.0
229707,0.7338145369642702,0.4394054223765392,,126000.0,1125000.0,47794.5
146742,0.6263042766749393,0.5798294449019975,-4430.0,315000.0,675000.0,29862.0
257421,0.6246146584503397,0.5227557727784466,-3503.0,247500.0,254700.0,25834.5
